date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink,F13,F14,F15
2020-02-15 14:14:16.000,WHO,NULL,34,116,147,鈥淲e鈥檙e not just fighting an epidemic; we鈥檙e fighting an infodemic. Fake news spreads faster and more easily than this #coronavirus &amp; is just as dangerous鈥?@DrTedros at #MSC2020 #COVID19,NULL,@DrTedros,#coronavirus #MSC2020 #COVID19,1.22868394979647E+18,https://twitter.com/WHO/status/1228683949796470784,NULL,NULL,NULL
2020-02-15 14:13:53.000,WHO,NULL,3,43,84,鈥淲HO is working with manufacturers & distributors of personal protective equipment to ensure a reliable supply of the tools health workers need to do their job safely and effectively鈥?@DrTedros at #MSC2020 on #COVID19 #coronavirus,NULL,@DrTedros,#MSC2020 #COVID19 #coronavirus,1.22868385347422E+18,https://twitter.com/WHO/status/1228683853474226176,NULL,NULL,NULL
2020-02-15 14:13:37.000,WHO,NULL,9,44,54,"鈥?has bought the world time. We don鈥檛 know how much time. All countries must be prepared for the arrival of #COVID19 cases, to treat patients with dignity and compassion, and to prevent onward transmission &amp; to protect healthworkers鈥?@DrTedros at #MSC",NULL,@DrTedros,#COVID19 #MSC2020 #coronavirus,1.22868378810183E+18,https://twitter.com/WHO/status/1228683788101836800,NULL,NULL,NULL
2020-02-15 14:13:25.000,WHO,NULL,5,40,73,"鈥淭oday, I have requests for the international community. we must use the window of opportunity we have to intensify our preparedness鈥?@DrTedros at #MSC2020 on #COVID19 #coronavirus",NULL,@DrTedros,#MSC2020 #COVID19 #coronavirus,1.22868373756887E+18,https://twitter.com/WHO/status/1228683737568874496,NULL,NULL,NULL
2020-02-15 14:11:37.000,WHO,NULL,16,157,349,"鈥淭he outbreaks of both #Ebola and #COVID19 underscore once again the vital importance for all countries to invest in preparedness, not panic鈥?@DrTedros at #MSC2020 #coronavirus",NULL,@DrTedros,#Ebola #COVID19 #MSC2020 #coronavirus,1.22868328598495E+18,https://twitter.com/WHO/status/1228683285984956416,NULL,NULL,NULL
2020-02-15 14:11:20.000,WHO,NULL,2,37,59,"鈥淎nd most of all, we鈥檙e concerned about the potential havoc this #coronavirus could wreak in countries with weaker health systems鈥?@DrTedros at #MSC2020 on #COVID19",NULL,@DrTedros,#coronavirus #MSC2020 #COVID19,1.22868321521018E+18,https://twitter.com/WHO/status/1228683215210188801,NULL,NULL,NULL
2020-02-15 14:11:03.000,WHO,NULL,3,37,55,鈥淲e鈥檙e concerned about the level of rumours and misinformation that are hampering the #COVID19 response鈥?@DrTedros at #MSC2020 #coronavirus,NULL,@DrTedros,#COVID19 #MSC2020 #coronavirus,1.22868314351697E+18,https://twitter.com/WHO/status/1228683143516971009,NULL,NULL,NULL
2020-02-15 14:10:35.000,WHO,NULL,3,31,49,"鈥淲e鈥檙e concerned about the severe disruption in the market for personal protective equipment, which is putting front line health workers and carers at risk鈥?@DrTedros at #MSC2020 on #COVID19 #coronavirus",NULL,@DrTedros,#MSC2020 #COVID19 #coronavirus,1.22868302645388E+18,https://twitter.com/WHO/status/1228683026453889024,NULL,NULL,NULL
2020-02-15 14:10:23.000,WHO,NULL,7,37,59,鈥淲e鈥檙e concerned by the lack of urgency in funding the #COVID19 response鈥?@DrTedros at #MSC2020 #coronavirus,NULL,@DrTedros,#COVID19 #MSC2020 #coronavirus,1.22868297229714E+18,https://twitter.com/WHO/status/1228682972297146369,NULL,NULL,NULL
2020-02-15 14:09:37.000,WHO,NULL,7,46,57,鈥淲e鈥檙e concerned by reports from China yesterday about the number of health workers who have been infected or have died鈥?@DrTedros at #MSC2020 on #COVID19 #coronavirus,NULL,@DrTedros,#MSC2020 #COVID19 #coronavirus,1.22868278129266E+18,https://twitter.com/WHO/status/1228682781292666881,NULL,NULL,NULL
2020-02-15 14:09:19.000,WHO,NULL,1,32,42,鈥淏ut we also have several concerns. We鈥檙e concerned by the continued increase in the number of #COVID19 cases in #China鈥?@DrTedros at #MSC2020 #coronavirus,NULL,@DrTedros,#COVID19 #China #MSC2020 #coronavirus,1.22868270470463E+18,https://twitter.com/WHO/status/1228682704704634885,NULL,NULL,NULL
2020-02-15 14:09:00.000,WHO,NULL,4,29,48,"鈥淲e鈥檙e encouraged that an international team of experts is now on the ground in #China, working closely with their Chinese counterparts to understand the #COVID19 outbreak, and to inform the next steps in the global response鈥?@DrTedros at #MSC2020 #corona",NULL,@DrTedros,#China #COVID19 #MSC2020 #coronavirus,1.22868262498349E+18,https://twitter.com/WHO/status/1228682624983498753,NULL,NULL,NULL
2020-02-15 14:08:42.000,WHO,NULL,0,8,22,"鈥淲e鈥檙e encouraged that we have been able to ship #COVID19 diagnostic kits, as well as supplies of masks, gloves, gowns and other personal protective equipment to some of the countries that need it most鈥?@DrTedros at #MSC2020 #coronavirus",NULL,@DrTedros,#COVID19 #MSC2020 #coronavirus,1.22868255223759E+18,https://twitter.com/WHO/status/1228682552237592577,NULL,NULL,NULL
2020-02-15 14:08:31.000,WHO,NULL,1,24,43,"鈥淲e鈥檙e encouraged that the global research community has come together to identify and accelerate the most urgent research needs for #COVID19 diagnostics, treatments and vaccines鈥?@DrTedros at #MSC2020 #coronavirus",NULL,@DrTedros,#COVID19 #MSC2020 #coronavirus,1.22868250247213E+18,https://twitter.com/WHO/status/1228682502472130566,NULL,NULL,NULL
2020-02-15 14:08:10.000,WHO,NULL,4,30,48,"鈥淲e鈥檙e encouraged that outside #China, we have not yet seen widespread #COVID19 community transmission鈥?@DrTedros at #MSC2020",NULL,@DrTedros,#China #COVID19 #MSC2020,1.22868241775141E+18,https://twitter.com/WHO/status/1228682417751412742,NULL,NULL,NULL
2020-02-15 14:07:51.000,WHO,NULL,10,38,63,"鈥淲e are encouraged that the steps #China has taken to contain the #COVID19 outbreak at its source appear to have bought the world time, even though those steps have come at great cost to itself鈥?@DrTedros at #MSC2020 #coronavirus",NULL,@DrTedros,#China #COVID19 #MSC2020 #coronavirus,1.2286823366881E+18,https://twitter.com/WHO/status/1228682336688103427,NULL,NULL,NULL
2020-02-15 14:07:28.000,WHO,NULL,3,37,59,"鈥淟et me be clear: it is impossible to predict which direction this #COVID19 outbreak will take. What I can tell you is what encourages us, and what concerns us鈥?@DrTedros at #MSC2020 #coronavirus",NULL,@DrTedros,#COVID19 #MSC2020 #coronavirus,1.22868224079795E+18,https://twitter.com/WHO/status/1228682240797954050,NULL,NULL,NULL
2020-02-15 14:07:05.000,WHO,NULL,2,26,55,"鈥淭he second of these scenarios is what we are seeing now with the outbreak of #COVID19. With 99% of cases in #China , this is still very much an emergency for that country鈥?@DrTedros at #MSC2020 #coronavirus",NULL,@DrTedros,#COVID19 #China #MSC2020 #coronavirus,1.22868214182073E+18,https://twitter.com/WHO/status/1228682141820735489,NULL,NULL,NULL
2020-02-14 15:41:56.000,WHO,NULL,17,33,49,The full briefing by @DrTedros on #COVID19 ,NULL,@DrTedros,#COVID19,1.22834362519038E+18,https://twitter.com/WHO/status/1228343625190387712,NULL,NULL,NULL
2020-02-14 15:29:49.000,WHO,DrTedros,11,28,68,"Today hundreds of passengers are disembarking and are en route to their home countries. 20 passengers who reported signs of illness have tested negative for the #COVID19 virus. I hope that other countries will follow #Cambodia鈥檚 lead"-@DrTedros from #DRC,NULL,@DrTedros,#COVID19 #Cambodia #DRC,1.22834057778527E+18,https://twitter.com/WHO/status/1228340577785274374,NULL,NULL,NULL
2020-02-14 15:28:51.000,WHO,DrTedros,6,26,62,"""I wish to thank #Cambodia for demonstrating to the world the meaning of solidarity. While other countries turned away the #Westerdam cruise ship, allowed it to dock""-@DrTedros from #DRC #COVID19",NULL,@DrTedros,#Cambodia #Westerdam #DRC #COVID19,1.22834033313576E+18,https://twitter.com/WHO/status/1228340333135769604,NULL,NULL,NULL
2020-02-14 15:27:46.000,WHO,NULL,6,14,35,"""We鈥檙e working with our Chinese counterparts on these issues, and this is also part of the scope of work for the WHO-led joint mission with #China""-@DrTedros from #DRC #COVID19",NULL,@DrTedros,#China #DRC #COVID19,1.22834006194878E+18,https://twitter.com/WHO/status/1228340061948780544,NULL,NULL,NULL
2020-02-14 15:26:42.000,WHO,NULL,3,17,32,"It will be important to review which type of information is needed so that the world can use this window of opportunity to prepare health systems and workers for possible outbreaks"-@DrTedros from #DRC #COVID19,NULL,@DrTedros,#DRC #COVID19,1.22833979150012E+18,https://twitter.com/WHO/status/1228339791500120064,NULL,NULL,NULL
2020-02-14 15:26:14.000,WHO,NULL,5,23,39,"The goal of the joint mission is to rapidly inform the next steps in the #COVID19 response &amp; preparedness activities in #China &amp; globally"-@DrTedros from #DRC,NULL,@DrTedros,#COVID19 #China #DRC,1.22833967428192E+18,https://twitter.com/WHO/status/1228339674281922562,NULL,NULL,NULL
2020-02-14 15:24:13.000,WHO,NULL,9,41,65,"I鈥檓 glad to say that the WHO-led Joint Mission with on #COVID19 is moving forward. We expect the full team to touch down over the weekend. The mission consists of 12 international &amp; WHO experts &amp; a similar number of national expert counterparts f,NULL,@DrTedros,#COVID19 #China,1.22833916679202E+18,https://twitter.com/WHO/status/1228339166792028161,NULL,NULL,NULL
2020-02-14 15:23:04.000,WHO,NULL,3,25,34,"""We have been in regular contact with suppliers, asking them to prioritize production and distribution of personal protective equipment to #healthworkers on the front lines. We are also in touch with Member States on this important issue""-@DrTedros #COVID",NULL,@DrTedros,#healthworkers #COVID19,1.22833887702439E+18,https://twitter.com/WHO/status/1228338877024391168,NULL,NULL,NULL
2020-02-14 15:22:33.000,WHO,NULL,5,30,38,"WHO guidelines have been developed for #healthworkers taking care of hospitalised adults and paediatric patients with acute infections. These guidelines have been made available to all countries"-@DrTedros #COVID19,NULL,@DrTedros,#healthworkers #COVID19,1.22833874588095E+18,https://twitter.com/WHO/status/1228338745880956929,NULL,NULL,NULL
2020-02-14 15:13:08.000,WHO,NULL,4,43,70,"""We are seeking further clarity on how clinical diagnosis is being made, to ensure other respiratory illnesses including influenza are not getting mixed into the #COVID19 data""-@DrTedros from #DRC",NULL,@DrTedros,#COVID19 #DRC,1.22833637603219E+18,https://twitter.com/WHO/status/1228336376032190465,NULL,NULL,NULL
2020-02-14 15:12:21.000,WHO,NULL,7,29,48,"""As you know, #China has changed the way it reports data from Hubei province. There are now a total of 47,505 laboratory-confirmed #COVID19 cases in China, and 16,427 cases that have been clinically-confirmed in Hubei province""-@DrTedros from #DRC",NULL,@DrTedros,#China #COVID19 #DRC,1.22833618235184E+18,https://twitter.com/WHO/status/1228336182351847425,NULL,NULL,NULL
2020-02-14 15:11:44.000,WHO,NULL,4,27,59,"""I am glad to say that countries around the world are in a better state of preparedness for #COVID19 than they were just a week ago, and WHO鈥檚 efforts to help countries boost their lab capacity continue""-@DrTedros from #DRC",NULL,@DrTedros,#COVID19 #DRC,1.22833602512413E+18,https://twitter.com/WHO/status/1228336025124134914,NULL,NULL,NULL
2020-02-14 15:11:15.000,WHO,NULL,3,26,53,"""Whether it鈥檚 #Ebola or #COVID19, investing in preparedness is the smartest way to ensure disease outbreaks are identified and stopped quickly""-@DrTedros from #DRC",NULL,@DrTedros,#Ebola #COVID19 #DRC,1.22833590261696E+18,https://twitter.com/WHO/status/1228335902616965120,NULL,NULL,NULL
2020-02-14 15:07:21.000,WHO,NULL,118,492,736,Daily media briefing on #COVID19 with @DrTedros. #coronavirus,NULL,@DrTedros,#COVID19 #coronavirus,1.22833492140132E+18,https://twitter.com/WHO/status/1228334921401323520,NULL,NULL,NULL
2020-02-14 13:52:26.000,WHO,NULL,10,33,63,"WHO has formally requested additional information on the #COVID19 clinically diagnosed cases, in particular when these have occurred in the course of the outbreak and whether suspect cases were reclassified as clinically diagnosed cases. #Coronavirus http",NULL,NULL,#COVID19 #Coronavirus,1.22831606987146E+18,https://twitter.com/WHO/status/1228316069871464452,NULL,NULL,NULL
2020-02-14 12:17:12.000,WHO,WHO,13,30,81,"For consistency, we report in the #COVID19 WHO Situation Report only the number of laboratory-confirmed cases http://bit.ly/2SH7XeQ #coronavirus",NULL,NULL,#COVID19 #coronavirus,1.2282921014331E+18,https://twitter.com/WHO/status/1228292101433106432,NULL,NULL,NULL
2020-02-14 11:49:34.000,WHO,NULL,53,262,380,"On Thursday 14鈥?40 cases, including 13鈥?32 clinically diagnosed #COVID19 cases were reported from Hubei, #China. This is the first time has reported clinically diagnosed cases in addition to laboratory-confirmed cases http://bit.ly/2SH7XeQ #coronavirus",NULL,NULL,#COVID19 #China #coronavirus,1.22828514675693E+18,https://twitter.com/WHO/status/1228285146756939790,NULL,NULL,NULL
2020-02-14 09:36:16.000,WHO,DrTedros,2,15,30,"""Therefore, we are focusing our efforts on strengthening diagnostic capacities & delivering supplies like masks, gloves and aprons to protect #healthworkers who care for people who have contracted the #coronavirus""-@DrTedros in #DRC",NULL,@DrTedros,#healthworkers #coronavirus #DRC,1.22825160323013E+18,https://twitter.com/WHO/status/1228251603230130177,NULL,NULL,NULL
2020-02-14 09:35:02.000,WHO,WHO,3,11,26,"""We are most concerned about communities and countries, that have weaker health systems, which in turn may be more vulnerable to the import of the #coronavirus""-@DrTedros in #DRC",NULL,@DrTedros,#coronavirus #DRC,1.22825129180309E+18,https://twitter.com/WHO/status/1228251291803099137,NULL,NULL,NULL
2020-02-14 09:32:54.000,WHO,DrTedros,6,9,42,"""Like with #Ebola in eastern , our strategy is to hammer #COVID19 at its epicenter in , where 99% of all cases have been reported""-@DrTedros",NULL,@DrTedros,#Ebola #COVID19,1.22825075372428E+18,https://twitter.com/WHO/status/1228250753724289025,NULL,NULL,NULL
2020-02-14 09:30:18.000,WHO,WHO,3,9,27,"""And we must also prepare for other crises, such as the current outbreak of #COVID19""-@DrTedros #DRC",NULL,@DrTedros,#COVID19 #DRC,1.22825010074239E+18,https://twitter.com/WHO/status/1228250100742393856,NULL,NULL,NULL
2020-02-13 17:38:49.000,WHO,NULL,10,38,61,The full briefing on #COVID19 by @DrMikeRyan today http://bit.ly/31TDT3H #coronavirus,NULL,@DrMikeRyan,#COVID19 #coronavirus,1.22801065284275E+18,https://twitter.com/WHO/status/1228010652842758150,NULL,NULL,NULL
2020-02-13 15:44:39.000,WHO,NULL,13,57,112,"鈥淚n terms of the international mission, the #COVID19 advanced team and their Chinese counterparts have now finalized the scope of work and design of the mission. We expect the rest of the international team to start arriving in #China over the weekend.鈥?@",NULL,@DrMikeRyan,#COVID19 #China #coronavirus,1.22798192222108E+18,https://twitter.com/WHO/status/1227981922221088768,NULL,NULL,NULL
2020-02-13 15:43:57.000,WHO,NULL,24,100,95,"""Outside #China, there are 447 cases from 24 other countries, and two deaths. In addition to the death in the Philippines, there is now one more death of the world, in Japan""-@DrMikeRyan #COVID19 #coronavirus",NULL,@DrMikeRyan,#China #COVID19 #coronavirus,1.22798174403445E+18,https://twitter.com/WHO/status/1227981744034459651,NULL,NULL,NULL
2020-02-13 15:42:05.000,WHO,NULL,7,47,71,"""We have seen a significant spike in the number of reported cases in #China, but not a significant change in the trajectory of the #COVID19 outbreak""-@DrMikeRyan #coronavirus",NULL,@DrMikeRyan,#China #COVID19 #coronavirus,1.22798127474223E+18,https://twitter.com/WHO/status/1227981274742231042,NULL,NULL,NULL
